Time,Systemic1.abdominal_aorta_C114_module.v,Systemic1.abdominal_aorta_C114_module.u
7.91,4.134694e-05,13355.521
7.92,4.1065327e-05,13275.896
7.93,4.0858664e-05,13197.31
7.94,4.0712646e-05,13119.667
7.95,4.06131e-05,13042.851
7.96,4.0546525e-05,12966.73
7.97,4.0500523e-05,12891.173
7.98,4.0464107e-05,12816.046
7.99,4.0427894e-05,12741.228
8,4.0384213e-05,12666.611
8.01,4.032707e-05,12592.109
8.02,4.0252122e-05,12517.654
8.03,4.015648e-05,12443.2
8.04,4.0038554e-05,12368.723
8.05,3.9897852e-05,12294.217
8.06,3.973476e-05,12219.694
8.07,3.9550327e-05,12145.182
8.08,3.9346058e-05,12070.715
8.09,3.9123763e-05,11996.339
8.1,3.8885384e-05,11922.102
8.11,3.8632894e-05,11848.053
8.12,3.837669e-05,11774.911
8.13,3.853373e-05,11725.244
8.14,4.138242e-05,11789.005
8.15,5.099716e-05,12079.234
8.16,7.060441e-05,12640.977
8.17,0.00010029702,13425.436
8.18,0.00013695196,14329.807
8.19,0.0001757423,15248.322
8.2,0.00021183983,16101.042
8.21,0.00024148996,16839.807
8.22,0.00026241387,17444.266
8.23,0.00027384292,17917.197
8.24,0.00027628147,18275.354
8.25,0.00027104668,18538.02
8.26,0.00025978673,18719.578
8.27,0.00024413005,18827.62
8.28,0.00022550831,18865.031
8.29,0.00020511536,18833.598
8.3,0.00018393637,18737.09
8.31,0.00016279271,18582.94
8.32,0.00014237422,18382.395
8.33,0.00012325331,18149.584
8.34,0.00010588623,17900
8.35,9.0609035e-05,17648.873
8.36,7.763405e-05,17409.742
8.37,6.7049965e-05,17193.404
8.38,5.8827205e-05,17007.348
8.39,5.2829513e-05,16855.6
8.4,4.8831687e-05,16738.996
8.41,4.654261e-05,16655.686
8.42,4.5631637e-05,16601.803
8.43,4.5755616e-05,16572.164
8.44,4.658393e-05,16560.914
8.45,4.7819067e-05,16562.059
8.46,4.921141e-05,16569.889
8.47,5.0567553e-05,16579.262
8.48,5.1752657e-05,16585.781
8.49,5.268763e-05,16585.91
8.5,5.3342545e-05,16576.99
8.51,5.372758e-05,16557.242
8.52,5.3882814e-05,16525.719
8.53,5.386781e-05,16482.225
8.54,5.3751985e-05,16427.223
8.55,5.3606072e-05,16361.72
8.56,5.3495223e-05,16287.134
8.57,5.347373e-05,16205.157
8.58,5.3581472e-05,16117.623
8.59,5.3841984e-05,16026.378
8.6,5.4261956e-05,15933.166
8.61,5.4832046e-05,15839.538
8.62,5.5528693e-05,15746.786
8.63,5.6316767e-05,15655.8955
8.64,5.7152734e-05,15567.537
8.65,5.798809e-05,15482.063
8.66,5.8772875e-05,15399.546
8.67,5.9458973e-05,15319.806
8.68,6.0003007e-05,15242.472
8.69,6.0368773e-05,15167.032
8.7,6.0528986e-05,15092.892
8.71,6.04664e-05,15019.426
8.72,6.017422e-05,14946.027
8.73,5.9655908e-05,14872.145
8.74,5.8924405e-05,14797.315
8.75,5.80009e-05,14721.185
8.76,5.6913286e-05,14643.515
8.77,5.5694356e-05,14564.191
8.78,5.4379936e-05,14483.216
8.79,5.3007036e-05,14400.692
8.8,5.1612093e-05,14316.811
8.81,5.022943e-05,14231.829
8.82,4.889e-05,14146.051
8.83,4.762035e-05,14059.803
8.84,4.6441968e-05,13973.413
8.85,4.537092e-05,13887.194
8.86,4.441777e-05,13801.431
8.87,4.3587763e-05,13716.36
8.88,4.288124e-05,13632.173
8.89,4.2294218e-05,13549.003
8.9,4.1819105e-05,13466.929
8.91,4.144546e-05,13385.978
8.92,4.1160794e-05,13306.128
8.93,4.0951374e-05,13227.318
8.94,4.080292e-05,13149.456
8.95,4.0701267e-05,13072.424
8.96,4.0632916e-05,12996.094
8.97,4.058545e-05,12920.33
8.98,4.054786e-05,12845.002
8.99,4.051073e-05,12769.987
9,4.0466348e-05,12695.179
9.01,4.0408693e-05,12620.487
9.02,4.0333376e-05,12545.847
9.03,4.023747e-05,12471.211
9.04,4.011936e-05,12396.553
9.05,3.9978535e-05,12321.869
9.06,3.9815346e-05,12247.169
9.07,3.9630824e-05,12172.4795
9.08,3.9426468e-05,12097.838
9.09,3.9204075e-05,12023.286
9.1,3.8965576e-05,11948.874
9.11,3.8712944e-05,11874.65
9.12,3.8455735e-05,11801.274
9.13,3.8594375e-05,11750.536
9.14,4.1370535e-05,11811.399
9.15,5.0848656e-05,12097.351
9.16,7.02904e-05,12654.87
9.17,9.984087e-05,13436.305
9.18,0.00013641344,14339.162
9.19,0.00017519062,15257.393
9.2,0.00021133367,16110.598
9.21,0.00024106921,16850.23
9.22,0.0002620993,17455.66
9.23,0.00027363896,17929.494
9.24,0.00027618126,18288.432
9.25,0.0002710373,18551.803
9.26,0.00025985323,18734.053
9.27,0.0002442578,18842.824
9.28,0.0002256838,18881.016
9.29,0.00020532635,18850.38
9.3,0.0001841717,18754.645
9.31,0.00016304218,18601.174
9.32,0.00014262852,18401.17
9.33,0.00012350421,18168.723
9.34,0.000106126645,17919.307
9.35,9.0833244e-05,17668.158
9.36,7.783783e-05,17428.83
9.37,6.723066e-05,17212.16
9.38,5.898375e-05,17025.67
9.39,5.2962278e-05,16873.43
9.4,4.8942293e-05,16756.31
9.41,4.6633635e-05,16672.494
9.42,4.5706285e-05,16618.139
9.43,4.5817396e-05,16588.078
9.44,4.6636313e-05,16576.465
9.45,4.7865266e-05,16577.314
9.46,4.925417e-05,16584.912
9.47,5.0609055e-05,16594.111
9.48,5.1794457e-05,16600.516
9.49,5.2730673e-05,16600.572
9.5,5.3387237e-05,16591.617
9.51,5.3773878e-05,16571.865
9.52,5.3930315e-05,16540.354
9.53,5.3915886e-05,16496.88
9.54,5.379987e-05,16441.904
9.55,5.3652977e-05,16376.418
9.56,5.35404e-05,16301.837
9.57,5.3516545e-05,16219.85
9.58,5.362147e-05,16132.286
9.59,5.3878885e-05,16040.991
9.6,5.4295702e-05,15947.71
9.61,5.486277e-05,15853.996
9.62,5.555672e-05,15761.143
9.63,5.6342575e-05,15670.14
9.64,5.7176916e-05,15581.658
9.65,5.801133e-05,15496.06
9.66,5.879589e-05,15413.414
9.67,5.9482467e-05,15333.548
9.68,6.0027643e-05,15256.093
9.69,6.039513e-05,15180.538
9.7,6.0557548e-05,15106.291
9.71,6.0497518e-05,15032.726
9.72,6.020812e-05,14959.235
9.73,5.969267e-05,14885.27
9.74,5.8963986e-05,14810.363
9.75,5.8043137e-05,14734.161
9.76,5.6957913e-05,14656.425
9.77,5.5741024e-05,14577.038
9.78,5.4428245e-05,14495.999
9.79,5.3056538e-05,14413.412
9.8,5.1662333e-05,14329.467
9.81,5.0279967e-05,14244.42
9.82,4.894041e-05,14158.573
9.83,4.767024e-05,14072.253
9.84,4.649102e-05,13985.788
9.85,4.5418856e-05,13899.492
9.86,4.4464377e-05,13813.646
9.87,4.36329e-05,13728.492
9.88,4.292482e-05,13644.218
9.89,4.2336218e-05,13560.96
9.9,4.185955e-05,13478.797
9.91,4.148441e-05,13397.757
9.92,4.1198353e-05,13317.818
9.93,4.0987663e-05,13238.921
9.94,4.083808e-05,13160.972
9.95,4.073545e-05,13083.855
9.96,4.066627e-05,13007.442
9.97,4.061812e-05,12931.598
9.98,4.0579976e-05,12856.191
9.99,4.0542418e-05,12781.1
10,4.0497715e-05,12706.216
10.01,4.0439827e-05,12631.452
10.02,4.036435e-05,12556.74
10.03,4.0268344e-05,12482.033
10.04,4.0150175e-05,12407.307
10.05,4.0009312e-05,12332.554
10.06,3.9846105e-05,12257.786
10.07,3.9661576e-05,12183.03
10.08,3.9457216e-05,12108.32
10.09,3.923481e-05,12033.702
10.1,3.8996295e-05,11959.223
10.11,3.8743638e-05,11884.931
10.12,3.8486036e-05,11811.461
10.13,3.861535e-05,11760.19
10.14,4.135243e-05,11819.497
10.15,5.0753864e-05,12103.034
10.16,7.009855e-05,12658.039
10.17,9.9560035e-05,13437.517
10.18,0.00013607315,14339.198
10.19,0.0001748278,15256.922
10.2,0.00021098129,16110.064
10.21,0.00024075131,16849.877
10.22,0.00026183022,17455.588
10.23,0.00027342484,17929.723
10.24,0.00027602242,18288.96
10.25,0.0002709305,18552.645
10.26,0.00025979342,18735.246
10.27,0.00024423917,18844.42
10.28,0.0002257003,18883.066
10.29,0.00020537194,18852.926
10.3,0.00018424039,18757.686
10.31,0.00016312809,18604.688
10.32,0.00014272604,18405.094
10.33,0.00012360807,18172.97
10.34,0.00010623205,17923.777
10.35,9.093602e-05,17672.746
10.36,7.793455e-05,17433.436
10.37,6.7318746e-05,17216.695
10.38,5.906151e-05,17030.063
10.39,5.3028896e-05,16877.633
10.4,4.8997757e-05,16760.293
10.41,4.6678604e-05,16676.244
10.42,4.5741916e-05,16621.66
10.43,4.584517e-05,16591.385
10.44,4.6657864e-05,16579.582
10.45,4.7882215e-05,16580.27
10.46,4.9268e-05,16587.738
10.47,5.0621027e-05,16596.842
10.48,5.180555e-05,16603.18
10.49,5.274159e-05,16603.2
10.5,5.3398388e-05,16594.232
10.51,5.3785414e-05,16574.486
10.52,5.3942174e-05,16542.998
10.53,5.3927848e-05,16499.557
10.54,5.38116e-05,16444.617
10.55,5.3664087e-05,16379.172
10.56,5.3550495e-05,16304.627
10.57,5.352527e-05,16222.67
10.58,5.3628522e-05,16135.129
10.59,5.3884072e-05,16043.848
10.6,5.4298922e-05,15950.569
10.61,5.4864046e-05,15856.849
10.62,5.5556175e-05,15763.979
10.63,5.6340436e-05,15672.951
10.64,5.7173493e-05,15584.44
10.65,5.8006997e-05,15498.807
10.66,5.879106e-05,15416.125
10.67,5.947757e-05,15336.223
10.68,6.0023107e-05,15258.731
10.69,6.0391347e-05,15183.143
10.7,6.0554863e-05,15108.864
10.71,6.0496222e-05,15035.271
10.72,6.020843e-05,14961.759
10.73,5.9694732e-05,14887.774
10.74,5.8967857e-05,14812.8545
10.75,5.8048812e-05,14736.641
10.76,5.6965317e-05,14658.896
10.77,5.5750017e-05,14579.503
10.78,5.4438642e-05,14498.46
10.79,5.306812e-05,14415.869
10.8,5.1674855e-05,14331.92
10.81,5.0293173e-05,14246.867
10.82,4.8954036e-05,14161.015
10.83,4.768405e-05,14074.687
10.84,4.650478e-05,13988.212
10.85,4.5432378e-05,13901.903
10.86,4.447749e-05,13816.044
10.87,4.3645465e-05,13730.873
10.88,4.2936743e-05,13646.582
10.89,4.234743e-05,13563.305
10.9,4.187002e-05,13481.122
10.91,4.149413e-05,13400.062
10.92,4.1207346e-05,13320.102
10.93,4.0995965e-05,13241.184
10.94,4.084575e-05,13163.214
10.95,4.074255e-05,13086.077
10.96,4.0672872e-05,13009.645
10.97,4.06243e-05,12933.781
10.98,4.058581e-05,12858.356
10.99,4.0547977e-05,12783.248
11,4.0503062e-05,12708.35
11.01,4.044502e-05,12633.57
11.02,4.036944e-05,12558.845
11.03,4.027337e-05,12484.124
11.04,4.0155177e-05,12409.385
11.05,4.0014318e-05,12334.619
11.06,3.9851137e-05,12259.84
11.07,3.966665e-05,12185.071
11.08,3.9462342e-05,12110.35
11.09,3.9239996e-05,12035.719
11.1,3.9001545e-05,11961.228
11.11,3.8748953e-05,11886.925
11.12,3.8491216e-05,11813.429
11.13,3.8617123e-05,11761.978
11.14,4.134074e-05,11820.763
11.15,5.0716324e-05,12103.499
11.16,7.002847e-05,12657.669
11.17,9.945982e-05,13436.482
11.18,0.00013595202,14337.737
11.19,0.0001746972,15255.237
11.2,0.00021085162,16108.295
11.21,0.00024063035,16848.1
11.22,0.00026172298,17453.846
11.23,0.00027333404,17928.04
11.24,0.00027594905,18287.352
11.25,0.00027087436,18551.125
11.26,0.00025975358,18733.838
11.27,0.0002442142,18843.148
11.28,0.00022568855,18881.953
11.29,0.0002053715,18851.986
11.3,0.00018424937,18756.926
11.31,0.00016314455,18604.102
11.32,0.00014274805,18404.664
11.33,0.00012363376,18172.674
11.34,0.00010625968,17923.582
11.35,9.096403e-05,17672.615
11.36,7.796161e-05,17433.336
11.37,6.7343804e-05,17216.598
11.38,5.90838e-05,17029.941
11.39,5.3047974e-05,16877.467
11.4,4.9013423e-05,16760.07
11.41,4.6690926e-05,16675.959
11.42,4.575115e-05,16621.309
11.43,4.585171e-05,16590.973
11.44,4.6662186e-05,16579.113
11.45,4.7884816e-05,16579.752
11.46,4.926936e-05,16587.182
11.47,5.0621566e-05,16596.256
11.48,5.1805615e-05,16602.574
11.49,5.2741438e-05,16602.584
11.5,5.3398173e-05,16593.617
11.51,5.3785214e-05,16573.879
11.52,5.3942003e-05,16542.402
11.53,5.3927655e-05,16498.98
11.54,5.38113e-05,16444.06
11.55,5.366357e-05,16378.635
11.56,5.354964e-05,16304.111
11.57,5.3523963e-05,16222.174
11.58,5.3626663e-05,16134.65
11.59,5.3881588e-05,16043.383
11.6,5.429577e-05,15950.116
11.61,5.4860222e-05,15856.403
11.62,5.555171e-05,15763.539
11.63,5.63354e-05,15672.514
11.64,5.7167978e-05,15584.003
11.65,5.8001122e-05,15498.368
11.66,5.8784968e-05,15415.684
11.67,5.9471404e-05,15335.777
11.68,6.001701e-05,15258.283
11.69,6.038547e-05,15182.691
11.7,6.0549333e-05,15108.411
11.71,6.049115e-05,15034.817
11.72,6.0203907e-05,14961.306
11.73,5.9690818e-05,14887.322
11.74,5.896459e-05,14812.405
11.75,5.8046204e-05,14736.196
11.76,5.6963352e-05,14658.457
11.77,5.5748667e-05,14579.07
11.78,5.443785e-05,14498.033
11.79,5.306782e-05,14415.449
11.8,5.1674968e-05,14331.506
11.81,5.0293613e-05,14246.461
11.82,4.895472e-05,14160.614
11.83,4.768489e-05,14074.292
11.84,4.65057e-05,13987.822
11.85,4.543329e-05,13901.518
11.86,4.447834e-05,13815.662
11.87,4.36462e-05,13730.495
11.88,4.2937314e-05,13646.206
11.89,4.2347812e-05,13562.931
11.9,4.1870186e-05,13480.749
11.91,4.1494077e-05,13399.689
11.92,4.1207066e-05,13319.73
11.93,4.099547e-05,13240.8125
11.94,4.084505e-05,13162.844
11.95,4.0741666e-05,13085.708
11.96,4.0671825e-05,13009.275
11.97,4.0623112e-05,12933.413
11.98,4.058451e-05,12857.99
11.99,4.054658e-05,12782.883
12,4.0501596e-05,12707.985
12.01,4.0443505e-05,12633.209
12.02,4.03679e-05,12558.485
12.03,4.027182e-05,12483.768
12.04,4.015363e-05,12409.03
12.05,4.001278e-05,12334.269
12.06,3.9849616e-05,12259.491
12.07,3.9665152e-05,12184.726
12.08,3.9460876e-05,12110.007
12.09,3.9238566e-05,12035.379
12.1,3.900015e-05,11960.891
12.11,3.8747603e-05,11886.59
12.12,3.8489983e-05,11813.102
12.13,3.8615784e-05,11761.636
12.14,4.133627e-05,11820.281
12.15,5.07031e-05,12102.719
12.16,7.000148e-05,12656.504
12.17,9.941737e-05,13434.947
12.18,0.000135896,14335.909
12.19,0.00017463167,15253.203
12.2,0.00021078117,16106.124
12.21,0.00024055908,16845.842
12.22,0.000261654,17451.531
12.23,0.00027326948,17925.686
12.24,0.00027589026,18284.975
12.25,0.0002708222,18548.742
12.26,0.00025970858,18731.47
12.27,0.0002441766,18840.816
12.28,0.00022565822,18879.678
12.29,0.00020534816,18849.783
12.3,0.00018423246,18754.807
12.31,0.00016313337,18602.072
12.32,0.0001427418,18402.725
12.33,0.00012363156,18170.82
12.34,0.00010626065,17921.805
12.35,9.096729e-05,17670.9
12.36,7.796634e-05,17431.674
12.37,6.734925e-05,17214.969
12.38,5.9089325e-05,17028.334
12.39,5.3053063e-05,16875.87
12.4,4.901772e-05,16758.47
12.41,4.6694196e-05,16674.35
12.42,4.575329e-05,16619.686
12.43,4.585271e-05,16589.332
12.44,4.6662102e-05,16577.453
12.45,4.7883765e-05,16578.076
12.46,4.926748e-05,16585.49
12.47,5.0619023e-05,16594.55
12.48,5.1802566e-05,16600.86
12.49,5.273802e-05,16600.865
12.5,5.3394517e-05,16591.896
12.51,5.378141e-05,16572.162
12.52,5.3938104e-05,16540.693
12.53,5.3923686e-05,16497.281
12.54,5.3807253e-05,16442.373
12.55,5.365942e-05,16376.964
12.56,5.3545347e-05,16302.456
12.57,5.3519478e-05,16220.536
12.58,5.362194e-05,16133.029
12.59,5.387658e-05,16041.778
12.6,5.429045e-05,15948.527
12.61,5.4854558e-05,15854.828
12.62,5.5545697e-05,15761.977
12.63,5.632904e-05,15670.963
12.64,5.7161313e-05,15582.462
12.65,5.7994206e-05,15496.835
12.66,5.8777867e-05,15414.158
12.67,5.94642e-05,15334.26
12.68,6.0009785e-05,15256.772
12.69,6.0378294e-05,15181.188
12.7,6.054228e-05,15106.916
12.71,6.0484275e-05,15033.331
12.72,6.0197253e-05,14959.828
12.73,5.9684422e-05,14885.854
12.74,5.895848e-05,14810.946
12.75,5.804039e-05,14734.746
12.76,5.6957833e-05,14657.017
12.77,5.574344e-05,14577.64
12.78,5.4432898e-05,14496.613
12.79,5.3063122e-05,14414.039
12.8,5.16705e-05,14330.106
12.81,5.0289356e-05,14245.07
12.82,4.8950646e-05,14159.233
12.83,4.7680973e-05,14072.921
12.84,4.6501915e-05,13986.461
12.85,4.542962e-05,13900.166
12.86,4.4474753e-05,13814.319
12.87,4.36427e-05,13729.161
12.88,4.293388e-05,13644.881
12.89,4.234442e-05,13561.614
12.9,4.186682e-05,13479.442
12.91,4.1490715e-05,13398.391
12.92,4.1203697e-05,13318.44
12.93,4.099208e-05,13239.531
12.94,4.0841624e-05,13161.57
12.95,4.07382e-05,13084.442
12.96,4.0668314e-05,13008.019
12.97,4.061955e-05,12932.165
12.98,4.0580897e-05,12856.749
12.99,4.054292e-05,12781.65
13,4.049789e-05,12706.761
13.01,4.0439758e-05,12631.991
13.02,4.0364117e-05,12557.275
13.03,4.0268013e-05,12482.565
13.04,4.0149804e-05,12407.836
13.05,4.000895e-05,12333.081
13.06,3.9845785e-05,12258.3125
13.07,3.966133e-05,12183.554
13.08,3.9457063e-05,12108.843
13.09,3.923477e-05,12034.224
13.1,3.8996383e-05,11959.742
13.11,3.874386e-05,11885.45
13.12,3.848624e-05,11811.966
13.13,3.8611593e-05,11760.488
13.14,4.1331696e-05,11819.14
13.15,5.0699444e-05,12101.632
13.16,7.0000286e-05,12655.501
13.17,9.941921e-05,13434.0205
13.18,0.00013590019,14335.025
13.19,0.00017463673,15252.325
13.2,0.00021078555,16105.225
13.21,0.00024056155,16844.906
13.22,0.00026165365,17450.543
13.23,0.0002732657,17924.635
13.24,0.00027588295,18283.865
13.25,0.00027081172,18547.584
13.26,0.00025969563,18730.275
13.27,0.00024416196,18839.594
13.28,0.00022564271,18878.434
13.29,0.00020533238,18848.52
13.3,0.00018421689,18753.527
13.31,0.00016311834,18600.78
13.32,0.00014272759,18401.424
13.33,0.00012361836,18169.516
13.34,0.000106248604,17920.502
13.35,9.0956484e-05,17669.61
13.36,7.795681e-05,17430.395
13.37,6.734098e-05,17213.709
13.38,5.9082267e-05,17027.094
13.39,5.3047115e-05,16874.65
13.4,4.901275e-05,16757.275
13.41,4.669005e-05,16673.176
13.42,4.5749795e-05,16618.531
13.43,4.584969e-05,16588.193
13.44,4.6659414e-05,16576.328
13.45,4.788127e-05,16576.96
13.46,4.926507e-05,16584.385
13.47,5.06166e-05,16593.451
13.48,5.180007e-05,16599.766
13.49,5.2735413e-05,16599.773
13.5,5.339178e-05,16590.809
13.51,5.3778545e-05,16571.074
13.52,5.3935128e-05,16539.605
13.53,5.392062e-05,16496.195
13.54,5.3804124e-05,16441.291
13.55,5.3656255e-05,16375.883
13.56,5.3542168e-05,16301.378
13.57,5.351631e-05,16219.461
13.58,5.3618794e-05,16131.959
13.59,5.387347e-05,16040.713
13.6,5.4287375e-05,15947.468
13.61,5.485152e-05,15853.775
13.62,5.5542696e-05,15760.93
13.63,5.632607e-05,15669.924
13.64,5.715835e-05,15581.431
13.65,5.7991223e-05,15495.8125
13.66,5.8774833e-05,15413.144
13.67,5.946109e-05,15333.252
13.68,6.000658e-05,15255.772
13.69,6.0374987e-05,15180.194
13.7,6.0538863e-05,15105.928
13.71,6.0480765e-05,15032.349
13.72,6.019367e-05,14958.85
13.73,5.968079e-05,14884.881
13.74,5.8954825e-05,14809.978
13.75,5.8036745e-05,14733.783
13.76,5.6954224e-05,14656.06
13.77,5.5739893e-05,14576.6875
13.78,5.442944e-05,14495.667
13.79,5.305977e-05,14413.1
13.8,5.1667266e-05,14329.173
13.81,5.0286242e-05,14244.144
13.82,4.8947648e-05,14158.313
13.83,4.767809e-05,14072.008
13.84,4.649913e-05,13985.555
13.85,4.5426925e-05,13899.267
13.86,4.4472134e-05,13813.427
13.87,4.3640113e-05,13728.275
13.88,4.293132e-05,13644.001
13.89,4.234187e-05,13560.741
13.9,4.1864278e-05,13478.574
13.91,4.1488172e-05,13397.528
13.92,4.120115e-05,13317.584
13.93,4.0989526e-05,13238.68
13.94,4.0839066e-05,13160.724
13.95,4.073564e-05,13083.602
13.96,4.066575e-05,13007.183
13.97,4.061699e-05,12931.333
13.98,4.0578336e-05,12855.923
13.99,4.054037e-05,12780.829
14,4.049535e-05,12705.944
14.01,4.0437237e-05,12631.181
14.02,4.036161e-05,12556.47
14.03,4.026552e-05,12481.765
14.04,4.014733e-05,12407.041
14.05,4.000649e-05,12332.291
14.06,3.9843344e-05,12257.527
14.07,3.9658906e-05,12182.774
14.08,3.945466e-05,12108.068
14.09,3.9232382e-05,12033.454
14.1,3.899401e-05,11958.979
14.11,3.8741506e-05,11884.691
14.12,3.8483846e-05,11811.21
14.13,3.8609047e-05,11759.732
14.14,4.1328847e-05,11818.377
14.15,5.0695766e-05,12100.844
14.16,6.9995025e-05,12654.667
14.17,9.941171e-05,13433.13
14.18,0.0001358901,14334.072
14.19,0.00017462407,15251.312
14.2,0.00021077057,16104.155
14.21,0.00024054472,16843.79
14.22,0.00026163613,17449.412
14.23,0.0002732493,17923.535
14.24,0.00027586927,18282.82
14.25,0.00027080174,18546.602
14.26,0.0002596895,18729.35
14.27,0.00024415925,18838.713
14.28,0.00022564275,18877.59
14.29,0.00020533451,18847.709
14.3,0.00018422052,18752.75
14.31,0.00016312306,18600.037
14.32,0.00014273298,18400.715
14.33,0.00012362412,18168.838
14.34,0.0001062544,17919.852
14.35,9.0962065e-05,17668.979
14.36,7.7961944e-05,17429.781
14.37,6.734549e-05,17213.105
14.38,5.908602e-05,17026.494
14.39,5.3050037e-05,16874.05
14.4,4.901482e-05,16756.672
14.41,4.6691282e-05,16672.564
14.42,4.5750243e-05,16617.914
14.43,4.5849443e-05,16587.568
14.44,4.665857e-05,16575.697
14.45,4.7879945e-05,16576.324
14.46,4.9263384e-05,16583.742
14.47,5.0614668e-05,16592.809
14.48,5.1797993e-05,16599.123
14.49,5.273328e-05,16599.135
14.5,5.338966e-05,16590.172
14.51,5.377648e-05,16570.443
14.52,5.393313e-05,16538.984
14.53,5.3918702e-05,16495.58
14.54,5.380228e-05,16440.684
14.55,5.365447e-05,16375.284
14.56,5.354043e-05,16300.788
14.57,5.351459e-05,16218.88
14.58,5.3617077e-05,16131.386
14.59,5.3871732e-05,16040.147
14.6,5.4285603e-05,15946.908
14.61,5.4849705e-05,15853.223
14.62,5.5540826e-05,15760.383
14.63,5.632415e-05,15669.382
14.64,5.7156383e-05,15580.893
14.65,5.7989222e-05,15495.278
14.66,5.877281e-05,15412.612
14.67,5.945906e-05,15332.725
14.68,6.0004564e-05,15255.247
14.69,6.0373e-05,15179.673
14.7,6.053693e-05,15105.409
14.71,6.04789e-05,15031.833
14.72,6.0191884e-05,14958.337
14.73,5.9679096e-05,14884.372
14.74,5.895323e-05,14809.472
14.75,5.803525e-05,14733.281
14.76,5.695283e-05,14655.562
14.77,5.5738597e-05,14576.193
14.78,5.442823e-05,14495.177
14.79,5.3058637e-05,14412.613
14.8,5.16662e-05,14328.691
14.81,5.0285224e-05,14243.666
14.82,4.894667e-05,14157.841
14.83,4.767713e-05,14071.539
14.84,4.6498182e-05,13985.089
14.85,4.542597e-05,13898.805
14.86,4.4471162e-05,13812.969
14.87,4.363912e-05,13727.82
14.88,4.2930296e-05,13643.55
14.89,4.2340813e-05,13560.293
14.9,4.186318e-05,13478.129
14.91,4.1487034e-05,13397.086
14.92,4.1199975e-05,13317.145
14.93,4.0988318e-05,13238.243
14.94,4.0837826e-05,13160.29
14.95,4.073437e-05,13083.17
14.96,4.066446e-05,13006.754
14.97,4.0615687e-05,12930.908
14.98,4.0577022e-05,12855.5
14.99,4.0539053e-05,12780.409
15,4.0494033e-05,12705.527
15.01,4.043592e-05,12630.767
15.02,4.0360304e-05,12556.059
15.03,4.0264225e-05,12481.357
15.04,4.0146046e-05,12406.636
15.05,4.0005223e-05,12331.89
15.06,3.9842093e-05,12257.129
15.07,3.965767e-05,12182.379
15.08,3.9453436e-05,12107.676
15.09,3.9231178e-05,12033.064
15.1,3.899282e-05,11958.592
15.11,3.874033e-05,11884.307
15.12,3.8482718e-05,11810.83
15.13,3.8608432e-05,11759.379
15.14,4.1330044e-05,11818.094
15.15,5.0700306e-05,12100.662
15.16,7.000361e-05,12654.589
15.17,9.942388e-05,13433.128
15.18,0.00013590454,14334.114
15.19,0.00017463928,15251.373
15.2,0.00021078526,16104.219
15.21,0.00024055799,16843.846
15.22,0.0002616472,17449.447
15.23,0.0002732574,17923.535
15.24,0.00027587404,18282.78
15.25,0.0002708032,18546.518
15.26,0.00025968798,18729.227
15.27,0.0002441553,18838.557
15.28,0.00022563692,18877.404
15.29,0.00020532736,18847.494
15.3,0.00018421252,18752.508
15.31,0.00016311459,18599.77
15.32,0.00014272438,18400.426
15.33,0.00012361567,18168.531
15.34,0.00010624635,17919.535
15.35,9.09546e-05,17668.658
15.36,7.795522e-05,17429.46
15.37,6.733961e-05,17212.791
15.38,5.908102e-05,17026.191
15.39,5.3045907e-05,16873.76
15.4,4.901151e-05,16756.395
15.41,4.6688707e-05,16672.303
15.42,4.57483e-05,16617.664
15.43,4.584802e-05,16587.332
15.44,4.6657555e-05,16575.47
15.45,4.787922e-05,16576.107
15.46,4.9262853e-05,16583.533
15.47,5.0614246e-05,16592.604
15.48,5.179761e-05,16598.92
15.49,5.2732885e-05,16598.932
15.5,5.3389213e-05,16589.969
15.51,5.377597e-05,16570.238
15.52,5.3932563e-05,16538.775
15.53,5.3918087e-05,16495.37
15.54,5.3801636e-05,16440.47
15.55,5.3653817e-05,16375.068
15.56,5.353979e-05,16300.569
15.57,5.351398e-05,16218.659
15.58,5.3616517e-05,16131.163
15.59,5.3871234e-05,16039.924
15.6,5.428517e-05,15946.685
15.61,5.484934e-05,15852.999
15.62,5.5540528e-05,15760.16
15.63,5.6323905e-05,15669.16
15.64,5.715618e-05,15580.673
15.65,5.798904e-05,15495.061
15.66,5.8772635e-05,15412.397
15.67,5.9458875e-05,15332.512
15.68,6.0004346e-05,15255.036
15.69,6.0372735e-05,15179.464
15.7,6.05366e-05,15105.202
15.71,6.0478495e-05,15031.627
15.72,6.0191393e-05,14958.133
15.73,5.9678518e-05,14884.169
15.74,5.895256e-05,14809.2705
15.75,5.803449e-05,14733.081
15.76,5.6951994e-05,14655.361
15.77,5.5737688e-05,14575.994
15.78,5.4427263e-05,14494.979
15.79,5.3057625e-05,14412.415
15.8,5.1665156e-05,14328.493
15.81,5.028417e-05,14243.469
15.82,4.8945614e-05,14157.644
15.83,4.767609e-05,14071.343
15.84,4.6497167e-05,13984.894
15.85,4.542499e-05,13898.61
15.86,4.4470227e-05,13812.775
15.87,4.363823e-05,13727.629
15.88,4.2929456e-05,13643.359
15.89,4.2340027e-05,13560.104
15.9,4.186244e-05,13477.941
15.91,4.1486346e-05,13396.9
15.92,4.119933e-05,13316.96
15.93,4.0987714e-05,13238.061
15.94,4.0837258e-05,13160.108
15.95,4.0733834e-05,13082.99
15.96,4.066395e-05,13006.575
