Time,Systemic1.abdominal_aorta_C114_module.v,Systemic1.abdominal_aorta_C114_module.u
3.91,3.894784e-05,12488.824
3.92,3.8664402e-05,12414.884
3.93,3.8450693e-05,12341.885
3.94,3.8293925e-05,12269.745
3.95,3.8181148e-05,12198.359
3.96,3.810006e-05,12127.609
3.97,3.803943e-05,12057.372
3.98,3.7989204e-05,11987.528
3.99,3.7940892e-05,11917.97
4,3.7887487e-05,11848.6
4.01,3.7821635e-05,11779.342
4.02,3.7741742e-05,11710.118
4.03,3.764485e-05,11640.899
4.04,3.7529022e-05,11571.665
4.05,3.7393933e-05,11502.414
4.06,3.7239646e-05,11433.155
4.07,3.7066795e-05,11363.908
4.08,3.687626e-05,11294.697
4.09,3.6669422e-05,11225.557
4.1,3.644793e-05,11156.532
4.11,3.6215486e-05,11087.792
4.12,3.6048263e-05,11023.538
4.13,3.6686113e-05,10998.25
4.14,4.072988e-05,11106.544
4.15,5.2140982e-05,11451.2705
4.16,7.361883e-05,12059.163
4.17,0.000104533196,12866.554
4.18,0.00014135287,13769.145
4.19,0.00017925171,14667.215
4.2,0.00021364447,15489.093
4.21,0.0002411563,16193.9
4.22,0.00025985664,16766.285
4.23,0.00026925871,17212.203
4.24,0.00027006,17549.385
4.25,0.00026368632,17796.33
4.26,0.00025172438,17965.229
4.27,0.00023570693,18062.422
4.28,0.00021700335,18090.555
4.29,0.0001967646,18051.592
4.3,0.00017592125,17949.75
4.31,0.00015525083,17793.002
4.32,0.00013540499,17593.092
4.33,0.00011692433,17364.277
4.34,0.00010024563,17122.385
4.35,8.5657484e-05,16881.408
4.36,7.334547e-05,16654.076
4.37,6.337926e-05,16450.473
4.38,5.571399e-05,16277.575
4.39,5.0198025e-05,16138.722
4.4,4.6595433e-05,16034.138
4.41,4.461345e-05,15961.651
4.42,4.3918822e-05,15917.077
4.43,4.4168268e-05,15894.995
4.44,4.5054436e-05,15889.763
4.45,4.630829e-05,15895.853
4.46,4.768248e-05,15907.555
4.47,4.8993283e-05,15919.865
4.48,5.011832e-05,15928.617
4.49,5.0988918e-05,15930.501
4.5,5.1582716e-05,15923.0625
4.51,5.191447e-05,15904.678
4.52,5.202863e-05,15874.567
4.53,5.1986768e-05,15832.665
4.54,5.1858508e-05,15779.5
4.55,5.17141e-05,15716.172
4.56,5.1616265e-05,15644.161
4.57,5.1616284e-05,15565.157
4.58,5.175088e-05,15480.978
4.59,5.2038075e-05,15393.419
4.6,5.248138e-05,15304.165
4.61,5.3071915e-05,15214.717
4.62,5.3784624e-05,15126.316
4.63,5.4583215e-05,15039.901
4.64,5.542317e-05,14956.065
4.65,5.6256784e-05,14875.154
4.66,5.7033838e-05,14797.238
4.67,5.7705467e-05,14722.079
4.68,5.8228143e-05,14649.236
4.69,5.8566537e-05,14578.14
4.7,5.8695114e-05,14508.161
4.71,5.8598693e-05,14438.664
4.72,5.8272977e-05,14369.053
4.73,5.7723708e-05,14298.802
4.74,5.696569e-05,14227.473
4.75,5.6020726e-05,14154.75
4.76,5.4917975e-05,14080.417
4.77,5.369121e-05,14004.375
4.78,5.2377178e-05,13926.642
4.79,5.1013634e-05,13847.357
4.8,4.963585e-05,13766.723
4.81,4.8280042e-05,13685.043
4.82,4.6973546e-05,13602.6045
4.83,4.5744506e-05,13519.789
4.84,4.4610864e-05,13436.893
4.85,4.358841e-05,13354.261
4.86,4.268509e-05,13272.142
4.87,4.190483e-05,13190.785
4.88,4.124592e-05,13110.348
4.89,4.070308e-05,13030.949
4.9,4.026708e-05,12952.629
4.91,3.992714e-05,12875.399
4.92,3.9670187e-05,12799.206
4.93,3.9482784e-05,12723.984
4.94,3.935124e-05,12649.63
4.95,3.926194e-05,12576.029
4.96,3.920226e-05,12503.057
4.97,3.916043e-05,12430.583
4.98,3.9126087e-05,12358.483
4.99,3.909056e-05,12286.643
5,3.904655e-05,12214.959
5.01,3.898666e-05,12143.358
5.02,3.8909457e-05,12071.7705
5.03,3.881344e-05,12000.166
5.04,3.869644e-05,11928.534
5.05,3.8558035e-05,11856.873
5.06,3.8398444e-05,11785.197
5.07,3.8218346e-05,11713.527
5.08,3.8019192e-05,11641.9
5.09,3.780273e-05,11570.36
5.1,3.757083e-05,11498.954
5.11,3.7330483e-05,11428.012
5.12,3.717082e-05,11362.142
5.13,3.7781854e-05,11332.701
5.14,4.1569154e-05,11428.405
5.15,5.2451018e-05,11755.581
5.16,7.338063e-05,12350.34
5.17,0.00010401024,13153.959
5.18,0.00014093179,14061.917
5.19,0.00017930854,14972.163
5.2,0.00021438044,15808.751
5.21,0.00024278686,16530.197
5.22,0.0002624184,17118.322
5.23,0.0002726217,17577.08
5.24,0.00027402508,17923.85
5.25,0.00026798891,18177.367
5.26,0.00025616228,18351.172
5.27,0.0002401437,18452.137
5.28,0.0002213305,18482.963
5.29,0.00020092234,18445.799
5.3,0.00017982436,18344.805
5.31,0.00015883717,18187.824
5.32,0.00013863397,17986.133
5.33,0.00011978645,17754.055
5.34,0.000102733204,17507.045
5.35,8.779189e-05,17260.168
5.36,7.5156844e-05,17026.574
5.37,6.490365e-05,16816.674
5.38,5.6983594e-05,16637.71
5.39,5.124743e-05,16492.908
5.4,4.747794e-05,16382.809
5.41,4.5377485e-05,16305.541
5.42,4.4612327e-05,16257.074
5.43,4.4841658e-05,16232.143
5.44,4.5735647e-05,16224.789
5.45,4.6988956e-05,16228.726
5.46,4.8376438e-05,16238.616
5.47,4.9728595e-05,16249.892
5.48,5.090506e-05,16258.043
5.49,5.1832558e-05,16259.619
5.5,5.247333e-05,16251.861
5.51,5.2839892e-05,16233.065
5.52,5.2975967e-05,16202.379
5.53,5.2944164e-05,16159.687
5.54,5.281598e-05,16105.487
5.55,5.2664138e-05,16040.813
5.56,5.255558e-05,15967.171
5.57,5.2544405e-05,15886.334
5.58,5.2668584e-05,15800.167
5.59,5.2949126e-05,15710.511
5.6,5.3389045e-05,15619.082
5.61,5.3977084e-05,15527.3955
5.62,5.4689423e-05,15436.716
5.63,5.5490484e-05,15348.007
5.64,5.633609e-05,15261.913
5.65,5.7178233e-05,15178.784
5.66,5.7967518e-05,15098.673
5.67,5.8654834e-05,15021.386
5.68,5.919206e-05,14946.464
5.69,5.9545997e-05,14873.396
5.7,5.9686627e-05,14801.496
5.71,5.9599814e-05,14730.134
5.72,5.928031e-05,14658.718
5.73,5.8733596e-05,14586.66
5.74,5.7974456e-05,14513.552
5.75,5.7025965e-05,14439.038
5.76,5.591806e-05,14362.915
5.77,5.468417e-05,14285.093
5.78,5.336197e-05,14205.604
5.79,5.19883e-05,14124.577
5.8,5.059953e-05,14042.229
5.81,4.92289e-05,13958.835
5.82,4.7906637e-05,13874.702
5.83,4.665784e-05,13790.159
5.84,4.550304e-05,13705.527
5.85,4.4457465e-05,13621.114
5.86,4.3530432e-05,13537.191
5.87,4.2726566e-05,13453.99
5.88,4.2045252e-05,13371.6875
5.89,4.148181e-05,13290.405
5.9,4.102862e-05,13210.214
5.91,4.06744e-05,13131.128
5.92,4.040674e-05,13053.122
5.93,4.021192e-05,12976.131
5.94,4.0075112e-05,12900.053
5.95,3.9982846e-05,12824.772
5.96,3.9921288e-05,12750.153
5.97,3.9878443e-05,12676.06
5.98,3.984388e-05,12602.367
5.99,3.9808212e-05,12528.948
6,3.976435e-05,12455.704
6.01,3.9704475e-05,12382.549
6.02,3.962786e-05,12309.417
6.03,3.9531467e-05,12236.277
6.04,3.941351e-05,12163.115
6.05,3.9273833e-05,12089.933
6.06,3.911271e-05,12016.742
6.07,3.8930968e-05,11943.566
6.08,3.8729722e-05,11870.435
6.09,3.851061e-05,11797.39
6.1,3.8275535e-05,11724.478
6.11,3.802697e-05,11651.783
6.12,3.7818005e-05,11582.339
6.13,3.8279042e-05,11546.134
6.14,4.1762833e-05,11631.155
6.15,5.2233583e-05,11945.17
6.16,7.268647e-05,12526.894
6.17,0.000102976395,13323.346
6.18,0.00013983641,14231.22
6.19,0.00017844915,15147.237
6.2,0.00021408287,15993.949
6.21,0.00024309201,16725.217
6.22,0.00026330457,17322.145
6.23,0.0002740748,17789.031
6.24,0.00027595973,18141.936
6.25,0.00027024522,18399.355
6.26,0.00025859068,18575.889
6.27,0.00024263444,18679.197
6.28,0.00022382943,18712.225
6.29,0.0002033376,18676.92
6.3,0.00018209295,18577.11
6.31,0.00016094238,18420.396
6.32,0.00014056869,18218.121
6.33,0.00012153197,17984.563
6.34,0.000104279,17735.207
6.35,8.913913e-05,17485.207
6.36,7.631928e-05,17248.602
6.37,6.58824e-05,17035.299
6.38,5.7790683e-05,16852.03
6.39,5.1917163e-05,16702.799
6.4,4.803633e-05,16588.873
6.41,4.58543e-05,16508.383
6.42,4.5036046e-05,16457.236
6.43,4.523664e-05,16430.107
6.44,4.6126304e-05,16421.098
6.45,4.740806e-05,16424.174
6.46,4.8833597e-05,16433.625
6.47,5.020938e-05,16444.287
6.48,5.1403127e-05,16451.8
6.49,5.2336018e-05,16452.629
6.5,5.298272e-05,16444.182
6.51,5.33613e-05,16424.855
6.52,5.3510525e-05,16393.695
6.53,5.3489e-05,16350.494
6.54,5.3366886e-05,16295.732
6.55,5.3216245e-05,16230.444
6.56,5.3103715e-05,16156.063
6.57,5.308502e-05,16074.308
6.58,5.319808e-05,15987.061
6.59,5.346242e-05,15896.182
6.6,5.3885375e-05,15803.366
6.61,5.446133e-05,15710.178
6.62,5.5168148e-05,15617.956
6.63,5.596908e-05,15527.696
6.64,5.68191e-05,15440.017
6.65,5.7673067e-05,15355.47
6.66,5.8476682e-05,15274.063
6.67,5.9179478e-05,15195.577
6.68,5.973504e-05,15119.574
6.69,6.0104718e-05,15045.444
6.7,6.0261533e-05,14972.55
6.71,6.0188944e-05,14900.245
6.72,5.9881026e-05,14827.89
6.73,5.934299e-05,14754.936
6.74,5.858932e-05,14680.928
6.75,5.7642836e-05,14605.519
6.76,5.6533358e-05,14528.485
6.77,5.529486e-05,14449.738
6.78,5.3964068e-05,14369.3
6.79,5.2578576e-05,14287.296
6.8,5.1175037e-05,14203.934
6.81,4.978786e-05,14119.481
6.82,4.8447953e-05,14034.251
6.83,4.7181587e-05,13948.579
6.84,4.600985e-05,13862.801
6.85,4.4948287e-05,13777.23
6.86,4.4006894e-05,13692.153
6.87,4.3190114e-05,13607.804
6.88,4.249768e-05,13524.365
6.89,4.1925046e-05,13441.967
6.9,4.1464322e-05,13360.681
6.91,4.1104533e-05,13280.527
6.92,4.0832725e-05,13201.478
6.93,4.0634626e-05,13123.455
6.94,4.049621e-05,13046.37
6.95,4.0403458e-05,12970.11
6.96,4.0342806e-05,12894.543
6.97,4.03021e-05,12819.529
6.98,4.026994e-05,12744.939
6.99,4.0236675e-05,12670.645
7,4.0194598e-05,12596.533
7.01,4.0134983e-05,12522.513
7.02,4.0057384e-05,12448.509
7.03,3.9959974e-05,12374.493
7.04,3.9840565e-05,12300.447
7.05,3.9698785e-05,12226.371
7.06,3.9534876e-05,12152.275
7.07,3.934967e-05,12078.185
7.08,3.9144707e-05,12004.135
7.09,3.8921873e-05,11930.172
7.1,3.8683185e-05,11856.346
7.11,3.8430844e-05,11782.722
7.12,3.820756e-05,11711.74
7.13,3.8560294e-05,11669.805
7.14,4.168084e-05,11740.645
7.15,5.1493087e-05,12034.42
7.16,7.117761e-05,12596.798
7.17,0.00010082325,13379.748
7.18,0.00013733305,14281.402
7.19,0.00017592293,15196.806
7.2,0.0002117961,16046.177
7.21,0.00024121873,16781.686
7.22,0.00026194178,17383.324
7.23,0.00027319632,17853.695
7.24,0.00027550285,18209.758
7.25,0.00027018308,18470.734
7.26,0.00025888026,18650.936
7.27,0.00024321675,18757.916
7.28,0.0002246215,18794.537
7.29,0.00020428764,18762.645
7.3,0.00018316747,18666.037
7.31,0.00016208923,18512.074
7.32,0.00014174281,18312.002
7.33,0.00012270089,18080.098
7.34,0.0001054164,17831.936
7.35,9.021627e-05,17582.574
7.36,7.7300014e-05,17344.842
7.37,6.6756016e-05,17130.012
7.38,5.8549947e-05,16944.865
7.39,5.2546835e-05,16793.445
7.4,4.8535356e-05,16676.74
7.41,4.6248395e-05,16593.344
7.42,4.5348224e-05,16539.6
7.43,4.548952e-05,16510.281
7.44,4.6341527e-05,16499.494
7.45,4.7605372e-05,16501.23
7.46,4.9027432e-05,16509.719
7.47,5.0410494e-05,16519.746
7.48,5.161472e-05,16526.85
7.49,5.2560143e-05,16527.465
7.5,5.321985e-05,16518.977
7.51,5.3606254e-05,16499.633
7.52,5.3759864e-05,16468.484
7.53,5.3741227e-05,16425.361
7.54,5.3620563e-05,16370.793
7.55,5.3466723e-05,16305.689
7.56,5.3345146e-05,16231.424
7.57,5.3311287e-05,16149.678
7.58,5.3406366e-05,16062.293
7.59,5.365729e-05,15971.133
7.6,5.4072112e-05,15877.997
7.61,5.464069e-05,15784.486
7.62,5.533812e-05,15691.91
7.63,5.6128614e-05,15601.257
7.64,5.6968336e-05,15513.191
7.65,5.7808225e-05,15428.062
7.66,5.8598034e-05,15345.929
7.67,5.9289076e-05,15266.603
7.68,5.983768e-05,15189.701
7.69,6.0207232e-05,15114.703
7.7,6.037021e-05,15041.002
7.71,6.030927e-05,14967.966
7.72,6.0018014e-05,14894.983
7.73,5.9500817e-05,14821.507
7.74,5.8770118e-05,14747.075
7.75,5.784654e-05,14671.33
7.76,5.6757803e-05,14594.029
7.77,5.55367e-05,14515.056
7.78,5.4218875e-05,14434.39
7.79,5.284217e-05,14352.141
7.8,5.1443956e-05,14268.512
7.81,5.0059087e-05,14183.776
7.82,4.87186e-05,14098.242
7.83,4.7449015e-05,14012.24
7.84,4.6271798e-05,13926.104
7.85,4.5202916e-05,13840.146
7.86,4.4252774e-05,13754.654
7.87,4.342645e-05,13669.867
7.88,4.272412e-05,13585.975
7.89,4.2141608e-05,13503.11
7.9,4.1671115e-05,13421.352
7.91,4.1301955e-05,13340.722
7.92,4.102134e-05,13261.192
7.93,4.0815663e-05,13182.704
7.94,4.0670737e-05,13105.164
7.95,4.0572395e-05,13028.457
7.96,4.0507042e-05,12952.452
7.97,4.0462117e-05,12877.015
7.98,4.0426476e-05,12802.01
7.99,4.039059e-05,12727.31
8,4.0346717e-05,12652.805
8.01,4.0285984e-05,12578.403
8.02,4.0205818e-05,12504.031
8.03,4.0106144e-05,12429.654
8.04,3.998685e-05,12355.259
8.05,3.9845705e-05,12280.846
8.06,3.9682855e-05,12206.423
8.07,3.9499082e-05,12132.015
8.08,3.9295846e-05,12057.657
8.09,3.9074657e-05,11983.389
8.1,3.8837163e-05,11909.251
8.11,3.8587066e-05,11835.39
8.12,3.8377402e-05,11764.651
8.13,3.8734914e-05,11722.192
8.14,4.1844247e-05,11791.835
8.15,5.161261e-05,12084.124
8.16,7.130298e-05,12647.9
8.17,0.000101060265,13434.64
8.18,0.0001377492,14340.949
8.19,0.00017655047,15261.073
8.2,0.00021257436,16114.088
8.21,0.0002421543,16853.318
8.22,0.00026306076,17458.734
8.23,0.00027445078,17932.086
8.24,0.0002768409,18290.143
8.25,0.00027152296,18552.25
8.26,0.00026017125,18733.213
8.27,0.00024447485,18840.879
8.28,0.00022582678,18877.963
8.29,0.00020536555,18846.28
8.3,0.00018411186,18749.53
8.31,0.00016290625,18594.992
8.32,0.0001424342,18393.908
8.33,0.00012326668,18160.459
8.34,0.00010586079,17910.152
8.35,9.055277e-05,17658.29
8.36,7.755422e-05,17418.47
8.37,6.6954395e-05,17201.576
8.38,5.872272e-05,17015.11
8.39,5.2723397e-05,16863.15
8.4,4.8730326e-05,16746.521
8.41,4.6450277e-05,16663.299
8.42,4.555202e-05,16609.607
8.43,4.568488e-05,16580.123
